Unnamed: 0,MIR205HG,DLX6-AS1,LINC00491,POU6F2-AS2,ADAMTS9-AS2,AC037459.2,AC010226.1,AC011374.1,AC020891.2,ADAMTS9-AS1,AL513123.1,SOX21-AS1,PVT1,SFTA1P,LINC00393,AL355304.1,AL355388.1,LINC00355,SOX2-OT,AC105206.1,AL139385.1,AC083801.2,AC078778.1,LINC00392,AC005740.4,AC013731.1,AL023803.2,MAGI2-AS3,NAALADL2-AS2,AC010491.1,AC009121.1,AP000438.1,HOTAIR,LSAMP-AS1,C10orf91,MED4-AS1,AC068831.2,LINC00520,AC093510.2,MIR130B,AC097713.1,AC011005.4,AL358115.1,AC006238.1,AC105137.3,AL356299.2,HOTTIP,AC109454.3,AC017083.1,PART1,AC023034.1,AC107419.1,LINC00470,BCRP3,AP001094.2,UCA1,AC016737.1,AC010731.2,LINC00337,MIR31HG,MIR137HG,AL163952.1,LINC00462,LINC00472,AC036108.4,LINC00163,LINC00461,AL355472.4,AP002478.1,KCNH1-IT1,GDNF-AS1,AC011337.1,AC106795.2,LINC00536,C1orf132,AC018755.4,AL451050.2,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,AC067930.5,MUC2,LINC00173,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,AC004034.1,AL589743.4,AL355472.3,LINC00518,LINC00184,LINC00211,PTGES2-AS1,STEAP2-AS1,AC090912.3,WASIR2,AC097717.1,LINC00504,LINC00261,STEAP3-AS1,AC005858.1,AC006305.1,MIAT,CCDC26,AP000424.1,HCG21,AL021395.1,FLJ12825,AL109761.1,AL357518.1,RMST,AC004832.1,PRICKLE2-AS1,AP000553.1,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,AC009403.2,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,Z99916.1,SRGAP3-AS2,AL022316.1,FAM138B,LINC00051,AL049830.3,H19,NAV2-AS2,AC005329.1,AP003064.2,AC092811.1,NKX2-1-AS1,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,AC080129.1,KCNQ5-AS1,ATP13A4-AS1,LINC00221,AC011483.1,LINC00443,AL645608.9,AC128709.1,ADARB2-AS1,AC112721.1,LINC00469,AC006372.1,RRM1-AS1,AC022762.1,CNTN4-AS1,TLR8-AS1,KIAA0087,AC069281.1,LINC00237,FAM181A-AS1,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,CLYBL-AS1,LINC00458
TCGA-46-3769-01,1010,12,21,4,7,6,12,5,16,9,30,34,424,146,0,7,1,62,55,0,17,1,16,0,0,8,4,751,1,9,1,0,1,6,11,0,9,332,0,4,0,1,2,3,2,0,0,6,1,2,0,41,275,3,3,1539,3,5,66,75,64,37,0,222,1,6,7,1,83,0,2,4,5,18,21,3,1,0,3,6,12,12,5,1,9,28,3,10,0,0,13,23,18,6,497,0,2,6,1,22,11,31,7,9,17,39,0,10,14,5,4,0,59,36,11,0,1,14,1,0,0,0,0,2,1,1,0,0,2,0,0,172,0,97,0,0,4,6,1,1,7,0,5,1,70,0,6,0,2,2,0,2,0,0,1,1,4,0,5,0,0,0,60,0,16,19,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,2,8,0,7,16,0,1,0,0,40,0,0,10,1,0,12,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,9,0,1,0,0,0,0,0
TCGA-46-6025-01,21610,262,239,146,24,30,20,225,28,8,37,626,1487,29,5,12,8,0,225,0,119,5,39,2,1,19,8,355,94,32,23,0,0,16,144,2,24,27,6,16,15,17,61,2,20,17,2,0,36,545,17,68,2,8,4,16,20,32,17,156,232,4,6,61,17,6,20,40,108,6,7,62,46,5,65,5,12,0,24,21,1,108,12,24,73,0,9,2,13,10,6,0,297,191,65,2,13,6,14,1,45,1,8,4,0,0,6,259,10,90,36,2,359,27,3,0,1,15,67,1,1,9,0,2,1,16,2,1,0,2,1,18,0,35,2,0,1,0,7,1,5,0,0,5,99,0,5,2,5,24,2,10,0,1,0,1,2,0,0,5,5,0,1,0,5,106,1,11,2,0,0,0,0,0,0,0,0,5,1,0,22,0,0,2,5,2,1,8,4,0,1,5,2,0,0,0,0,8,1,2,0,0,2,0,13,0,0,2,3,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0
TCGA-46-6026-01,6222,602,227,88,37,93,20,17,106,16,1,2544,855,61,5,14,4,422,1252,0,66,12,87,1,14,34,129,548,18,27,38,29,867,295,679,11,35,44,34,16,0,57,32,0,18,52,1,0,13,15,20,3,6,6,26,94,28,35,243,3,0,186,13,150,134,6,77,15,18,30,320,21,433,45,210,3,9,0,8,88,59,63,14,53,48,2,14,15,8,13,217,4,95,4,64,1,21,118,5,136,8,0,12,2,11,0,6,61,34,16,41,27,19830,9,12,0,13,84,17,0,0,79,0,7,6,235,12,1,9,0,2,1,0,1,6,10,1,0,21,357,1,0,405,19,49759,3,11,8,71,6,5,3,2,1,7,0,9,0,2,72,4,0,45,1,4,62,2,1,1,1,2,17,1,0,0,2,2,27,0,0,12,2,53,9,1,4,1,3,2,25,0,0,0,0,0,8,0,0,11,4,6,33,4,0,4,1,2,1,0,0,0,9,0,0,2,1,3,3,2,0,0,0,1,1
TCGA-51-4079-01,3205,239,103,99,8,33,11,690,4,11,60,296,523,204,6,12,0,49,861,0,79,7,10,1,8,13,14,397,17,17,6,0,0,6,24,0,2,80,4,3,9,4,24,8,7,1,1,44,2,79,4,5,47,1,3,15,3,4,5,140,1,0,8,73,2,2,1,15,12,2,13,8,28,2,17,18,7,0,1,10,2,37,6,22,25,1,13,1,0,8,16,60,144,0,8,0,4,4,6,1,21,0,2,1,14,1,1,60,143,2,3,8,170,27,2,1,5,2,1,0,0,0,0,0,3,10,0,0,0,0,2,7,0,6,1,0,0,2,3,1,5,0,0,5,247,2,4,0,0,43,1,0,2,1,1,0,1,0,0,2,32,0,2,1,2,6,1,1,2,6,2,5,0,0,0,0,1,3,4,0,3,0,4,2,1,1,0,0,1,6,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1
TCGA-51-4080-01,1849,847,487,65,4,14,8,343,14,7,59,1096,1479,49,14,12,0,146,1867,0,28,120,20,0,0,22,104,442,39,19,20,1,83,41,67,1,17,686,5,21,19,24,36,9,26,13,9,6,15,97,12,105,0,0,1,303,30,63,15,5,0,4,14,128,113,0,2,24,18,47,11,35,283,13,25,1,19,0,1,2,1,65,0,3,161,1,6,2,1,4,16,35,268,0,0,0,1,2,20,3,3,1,9,6,11,6,5,37,3,6,23,11,597,8,1,0,198,10,7,0,1,0,0,1,21,0,2,0,1,3,0,0,0,1,2,0,0,22,2,3,5,0,6,15,1350,0,1,0,0,12,2,0,1,1,1,3,0,0,0,1,5,0,5,1,0,11,1,1,1,0,0,7,0,1,1,7,29,0,0,0,0,2,0,9,1,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,28,1,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
TCGA-51-4081-01,1563,754,112,205,21,25,5,291,2,6,53,1022,902,87,6,27,3,8,891,0,137,96,55,1,7,24,104,486,8,65,28,0,46,14,107,2,35,154,1,16,20,84,54,1,17,24,10,164,15,78,7,40,61,5,13,331,9,70,7,6,2,75,12,180,20,0,11,58,2,15,95,102,63,2,14,6,13,0,0,38,2,23,13,16,212,2,9,2,14,3,2,0,478,9,2,1,13,42,27,0,9,1,28,3,7,19,4,21,2,16,7,1,3361,7,1,0,4,23,3,0,0,6,0,14,7,0,1,0,1,0,1,11,0,1,8,0,0,5,38,4,4,0,0,93,2481,0,8,1,2,15,1,0,2,0,1,3,0,0,0,6,0,0,9,0,3,18,3,4,0,2,4,0,0,0,1,10,4,3,4,1,0,1,4,13,0,1,2,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,3,9,2,5,0,1,0,0,2,0,0,0,2,1,0,6,20,0,0,0,0,2
TCGA-51-6867-01,3730,637,183,48,26,47,22,87,7,9,16,1449,644,94,42,8,0,171,2453,0,25,167,26,1749,2,13,14,672,23,62,15,0,22,131,201,1,16,14,6,14,40,13,49,4,22,15,15,0,22,212,15,121,219,2,1,224,48,140,16,2,3,3,3,1068,21,2,53,8,62,15,23,36,57,1,97,12,22,1,4,36,7,163,4,6,99,9,3,5,19,13,1,40,282,62,239,0,11,52,1,1,37,1,2,5,3,12,1,200,27,19,0,6,313,2,1,0,0,10,13,0,0,9,0,4,5,14,0,0,3,2,0,4,0,4,0,0,0,0,19,3,4,0,1,4,432,0,4,1,1,14,2,2,1,2,0,2,2,1,0,5,5,291,3,0,0,53,22,7,4,42,1,0,0,1,0,1,2,1,1,0,2,1,7,1,1,0,0,17,1,13,1,1,3,1,2,1,0,4,6,1,0,7,0,0,9,1,0,3,2,0,2,0,0,3,2,0,0,2,0,1,0,0,0,23
TCGA-52-7622-01,6881,497,185,119,40,85,48,177,57,86,50,888,2841,810,8,72,10,0,12280,4,108,314,37,0,18,15,20,759,9,27,22,2,5,12,40,6,15,99,8,4,8,35,65,9,13,36,0,37,11,149,21,66,130,6,13,237,27,118,10,239,0,17,22,219,103,10,2,16,21,28,90,102,147,256,386,31,13,7,0,15,0,42,29,17,121,1,13,2,2,5,52,1,435,19,7,0,27,14,8,0,14,2,6,3,6,1,7,68,400,40,3,2,7719,31,11,1,1,8,6,2,4,10,0,4,0,16,4,0,0,0,1,24,1,10,11,2,0,1,11,13,28,0,1,51,570,0,2,9,27,101,2,1,0,0,0,3,0,2,0,7,233,0,6,0,4,17,5,5,3,2,0,0,1,4,0,0,0,7,1,2,2,0,15,3,1,0,4,2,1,1,2,1,0,0,2,0,3,1,0,4,1,0,0,0,0,1,0,0,0,3,2,0,3,0,1,3,0,0,2,0,0,0,0,0
TCGA-52-7810-01,13838,63,0,4,5,23,8,80,33,5,44,617,1425,17,5,2,0,2,92,0,153,0,6,1,6,2,23,148,12,6,2,0,21,33,126,6,10,13,2,22,0,5,14,2,4,10,2,307,2,15,1,0,145,0,5,19,5,7,8,49,24,19,4,78,8,0,3,11,5,41,20,27,35,0,28,10,4,2,2,97,0,23,2,9,28,4,2,2,2,8,9,0,18,15,1,0,6,6,5,13,4,4,1,0,0,0,0,984,7,44,0,4,271,29,16,0,0,16,2,0,0,0,0,26,0,6,0,0,5,0,1,68,0,0,5,0,0,2,1,1,2,0,10,1,264,0,0,0,16,0,2,1,0,0,1,2,0,0,6,1,1,0,1,0,2,4,4,4,0,2,2,1,2,0,0,0,0,4,3,1,1,1,2,34,5,5,1,1,7,0,6,3,0,24,0,1,0,0,0,7,0,5,0,2,0,0,0,1,16,0,0,0,0,0,1,0,1,15,0,0,1,0,0,0
TCGA-52-7811-01,1525,57,206,83,28,51,21,249,12,44,27,87,788,386,6,18,0,166,110,0,133,5,13,1,10,7,18,683,88,10,12,1,4,9,79,1,5,57,2,7,1,6,15,3,5,14,2,10,3,177,1,0,120,1,11,63,15,15,19,53,105,2,16,90,0,3,5,13,15,4,10,42,13,8,52,27,6,2,15,11,1,22,8,1,23,0,1,2,1,3,4,5,139,21,68,3,6,5,2,1,8,0,9,1,6,3,4,153,191,14,0,1,186,13,2,0,0,3,2,7,6,17,0,0,0,2,0,0,1,1,0,22,2,6,0,2,0,2,0,55,0,0,0,4,592,1,1,0,4,71,1,0,0,2,1,3,1,0,1,3,48,0,3,0,2,6,0,1,30,1,10,1,2,0,0,0,3,7,2,0,0,0,3,0,4,2,0,0,14,1,1,2,0,1,0,2,0,0,0,0,1,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0
TCGA-52-7812-01,34,2,86,2,6,18,51,0,2,13,0,2,1267,213,0,23,2,1,43,0,7,1,32,1,4,12,14,230,48,17,28,0,0,0,15,2,6,1,0,4,0,0,1,28,12,7,4,6,9,10,0,1,0,3,8,25,20,0,16,1,2,1,0,27,4,1,8,10,10,2,2,13,17,2,77,16,2,4,1,3,6,15,16,1,22,0,0,3,5,0,4,0,8,1,1,0,1,5,1,0,3,5,2,16,2,49,11,1,69,15,0,0,862,2,10,1,0,29,3,0,1,0,0,13,0,0,0,1,3,5,0,1485,0,59,3,0,0,15,0,0,18,0,0,7,47,7,12,0,2,897,3,0,2,0,0,1,3,0,0,2,21,0,0,0,5,3,0,1,6,0,0,0,2,0,0,0,0,0,1,0,1,1,1,2,1,0,1,0,7,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,181,0,0,0,0,0,14,0,0,0,0,0
TCGA-56-1622-01,1268,405,257,139,8,27,48,44,15,4,2,2057,327,14,1598,10,1,21,725,0,48,7,10,51,2,19,44,166,49,29,4,0,7,7,110,0,6,13,4,11,21,8,24,2,5,16,7,11,6,194,9,0,24,2,3,6,11,4,4,32,7,3,9,139,17,0,2,12,9,0,24,3,70,2,22,1,5,1,0,13,5,26,12,53,5,0,1,2,2,3,2,0,136,17,0,0,3,2,14,3,3,2,1,16,0,9,11,438,11,12,0,2,44,0,7,0,129,4,2,0,0,65,0,1,1,3,0,0,0,1,0,3,0,1,4,3,0,0,13,120,4,0,0,3,1884,3,2,2,0,3,4,0,4,1,0,3,1,0,0,5,3,0,0,0,1,0,11,0,0,1,0,0,0,4,0,0,0,3,2,2,0,1,1,2,0,2,2,3,0,0,3,2,0,0,0,2,1,0,0,0,3,2,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
TCGA-56-5897-01,2222,118,135,90,18,58,41,87,19,10,12,477,804,17,1,7,0,167,74,0,394,18,8,0,11,14,10,843,0,10,6,0,10,23,28,0,10,37,2,6,11,5,21,0,9,2,2,0,5,160,8,0,80,2,4,38,14,21,14,151,13,2,4,23,3,0,2,1,21,0,16,33,19,180,74,20,5,3,5,44,1,8,4,60,37,0,10,0,4,0,0,1,467,10,2,0,5,5,2,0,13,5,6,2,0,0,3,487,6,73,2,1,598,10,4,0,0,4,10,1,0,12,0,0,0,3,6,0,0,0,0,90,0,8,4,2,2,0,1,68,4,0,4,0,122,0,0,2,1,1,1,0,1,2,0,0,2,0,3,1,0,0,0,9,2,11,2,17,1,6,0,0,1,1,0,0,4,20,5,0,0,0,3,1,0,0,0,0,22,0,0,3,1,2,0,0,0,2,0,1,1,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,13,1,1
TCGA-56-5898-01,4589,394,139,20,12,24,14,67,13,3,21,907,9418,598,29,4,6,35,4476,1,84,229,10,720,3,26,16,267,6,31,5,2,2,23,99,0,7,94,4,9,21,3,23,6,6,11,0,4,4,13,7,1,178,13,4,28,14,16,3,9,0,86,97,108,4,1,2,23,3,50,73,25,108,1,107,13,3,2,1,58,1,28,5,4,32,0,6,1,2,3,50,6,77,9,0,0,5,6,10,3,6,2,5,1,47,7,2,546,250,214,2,4,2308,688,5,2,14,5,2,0,0,0,0,0,0,26,4,0,2,1,0,14,0,3,8,1,3,2,10,1,6,0,0,7,945,0,2,1,44,60,11,1,0,0,0,1,3,0,0,0,96,0,2,1,3,13,0,8,4,8,5,7,0,2,1,1,3,17,0,0,0,0,26,1,1,0,2,1,1,1,0,0,0,1,0,0,1,0,0,4,1,0,0,7,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0
TCGA-56-6545-01,4329,277,560,136,39,163,57,56,26,37,0,683,381,276,1,13,0,45,289,1,12,0,25,0,10,22,15,970,39,28,11,0,24,10,46,0,4,56,2,18,6,14,18,7,13,15,5,0,4,10,18,0,163,6,15,77,8,27,23,111,1,3,1,114,5,3,0,13,8,3,55,56,35,35,82,14,4,5,2,38,1,35,5,0,208,0,4,5,3,6,11,0,327,28,122,2,5,15,11,12,3,8,4,1,1,3,4,8,139,52,1,4,889,11,5,0,0,11,23,4,3,2,0,2,3,2,6,2,8,1,1,43,1,97,5,0,1,0,4,1,17,0,2,6,1022,0,2,4,1,42,2,1,5,1,0,0,2,0,1,1,59,0,0,2,6,7,8,34,9,3,0,6,1,2,1,1,5,4,4,0,0,0,2,9,0,0,15,8,0,5,3,5,0,7,0,1,0,19,0,2,0,0,0,1,0,0,0,11,1,0,0,1,1,0,0,0,0,17,3,0,0,0,0,0
TCGA-56-6546-01,375,117,2,3,27,36,42,18,0,31,0,2327,487,459,0,23,2,0,1160,0,14,0,25,0,9,2,24,673,1,11,11,3,279,8,19,0,4,20,4,4,12,9,16,8,12,13,2,0,6,2,6,16,242,4,12,5,7,0,186,9,4,0,4,54,21,2,10,12,38,6,3,6,49,3,143,56,4,2,0,12,11,7,3,55,58,1,0,7,4,0,3,2,12,22,751,0,14,3,4,104,0,2,1,3,3,43,5,11,185,6,0,2,416,6,2,0,2,19,1,1,2,22,0,4,9,4,8,0,15,1,0,9,0,0,3,2,0,1,0,110,5,0,1,2,5287,0,0,5,2,189,0,10,0,0,0,0,1,0,0,1,14,1048,0,1,10,0,0,10,1,0,0,1,0,4,0,0,3,19,6,0,0,0,0,1,0,0,0,3,3,6,5,4,3,1,2,1,1,1,0,52,3,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,19,0,0,0,0,0
TCGA-56-7221-01,6853,1025,294,401,20,88,13,785,29,3,42,2251,1175,164,15,1,4,295,852,2,548,32,48,0,5,35,119,264,9,25,33,0,62,110,112,1,22,99,6,6,23,9,100,1,15,39,0,22,8,32,50,6,486,0,18,415,27,32,23,25,1,12,12,77,39,9,1,61,1,0,14,215,70,2,153,12,20,0,18,57,0,14,37,43,7,0,13,0,5,17,51,27,32,4,244,0,34,66,29,28,4,0,7,22,2,0,21,384,136,56,4,9,8527,5,1,0,6,4,8,0,4,191,0,2,0,102,4,1,0,2,2,44,0,1,13,16,0,1,75,899,5,4,6,3,128527,2,4,16,176,29,3,42,0,2,4,1,0,3,1,13,107,591,5,0,2,69,0,5,0,0,1,7,1,2,1,0,0,37,0,0,0,0,9,8,1,9,4,0,4,1,0,0,0,0,3,2,0,0,7,7,16,0,6,0,0,0,4,0,3,0,0,0,3,0,13,0,1,0,0,0,0,0,1,0
TCGA-56-7222-01,4425,0,278,112,2,12,19,87,26,13,20,299,1908,382,2,14,2,0,100,0,63,3,41,0,6,41,12,232,89,16,16,0,6,0,334,1,10,7,0,5,29,2,34,3,11,11,0,0,12,0,18,0,1,0,0,74,11,0,5,120,0,0,0,456,4,15,1,0,8,0,82,43,20,3,229,8,5,3,2,10,1,19,34,1174,11,0,0,1,2,12,4,0,26,8,16,0,35,10,0,24,23,3,3,3,4,15,3,1,76,31,0,0,143,2,24,0,4,18,1,0,3,1,0,4,2,4,0,0,0,0,2,12,0,19,3,0,0,0,18,4,2,0,0,1,157564,0,0,3,119,44,0,0,0,4,0,1,1,0,3,25,20,0,0,0,7,0,0,1,0,0,1,0,1,5,0,0,0,585,0,1,0,0,0,0,0,16,7,0,0,8,0,4,0,1,0,0,0,3,0,0,5,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
TCGA-56-7223-01,629,5767,740,604,28,167,29,13,102,2,18,1856,2503,45,179,45,3,0,6829,0,132,5189,161,1,9,27,26,567,1,73,28,1,28,140,742,9,43,28,7,33,105,63,425,4,82,90,3,115,109,25,41,201,868,5,26,256,137,153,58,55,1,38,85,73,71,1,59,166,349,29,24,75,216,8,52,1,94,13,2,199,5,32,7,8,22,21,1,21,36,14,38,310,671,63,440,0,33,323,165,1,2,0,31,5,2,57,125,50,197,17,11,3,78533,115,0,0,4,39,5,0,67,7,0,50,6,42,6,0,16,0,27,7,0,18,26,0,4,0,30,5,4,0,1,28,5761,0,35,4,919,11,1,4,3,0,3,6,2,3,31,1,1,0,8,2,0,14,28,2,3,10,3,27,0,1,22,0,10,36,0,42,0,1,0,16,5,4,0,14,0,317,0,0,122,3,0,5,3,1,14,8,3,10,1,1,1,0,0,1,0,0,0,0,1,14,0,9,0,1,0,1,0,0,0,2
TCGA-56-7579-01,4095,493,12,112,4,13,9,1156,14,4,7,578,1039,15,17,12,0,8,141,2,89,213,15,456,3,23,21,172,0,11,20,0,1,21,200,4,5,420,0,12,1,15,37,2,9,15,0,147,5,252,10,1,78,0,2,186,39,23,26,29,0,109,190,15,8,0,30,19,60,49,0,18,36,1,32,20,8,0,0,17,0,12,18,0,69,1,54,3,1,7,0,1,100,4,0,0,5,20,10,0,7,1,16,0,3,18,6,210,3,11,12,4,921,84,2,0,0,0,0,0,1,0,0,4,0,3,0,0,0,0,1,5,0,0,2,0,1,1,12,0,4,0,1,10,6203,0,0,0,1,0,5,1,3,0,1,7,0,1,0,0,2,1,19,1,0,46,0,0,0,1,0,0,0,1,0,3,0,0,4,2,1,3,68,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TCGA-56-7582-01,1829,280,156,150,15,33,21,332,12,10,16,590,804,4,199,9,0,28,443,1,130,169,21,324,3,18,26,281,10,21,17,0,34,17,27,0,10,80,8,7,18,10,36,4,12,11,4,17,14,173,16,15,131,2,3,101,5,98,4,15,2,194,5,29,8,0,2,16,2,10,38,57,33,6,34,12,8,0,11,0,4,52,1,5,39,0,19,0,0,1,11,7,333,16,0,0,6,1,6,0,18,0,2,4,20,1,1,902,0,72,9,4,549,21,3,0,8,13,0,0,0,2,0,0,7,8,0,0,3,0,0,4,0,3,9,0,1,0,21,1,1,0,39,3,85,0,2,2,1,4,2,0,0,0,2,0,0,0,0,8,0,0,3,1,0,15,8,1,0,0,3,1,0,0,0,2,1,0,1,0,0,0,0,0,2,0,2,0,1,1,0,0,2,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-56-7822-01,6883,253,290,238,9,48,18,69,10,10,58,597,1450,209,8,9,3,158,77,2,501,5,10,0,7,12,13,260,5,27,14,1,46,33,43,1,11,118,2,6,2,16,19,5,1,10,3,120,9,34,12,72,11,20,24,23,20,20,7,606,24,40,1,123,6,1,0,6,5,0,6,89,22,5,169,7,4,2,38,45,0,15,10,8,77,2,2,1,4,8,53,1,46,40,1,0,4,2,5,6,43,1,23,2,0,0,4,1093,61,83,2,2,127,18,49,1,0,5,2,1,2,22,0,1,1,20,1,0,2,0,0,57,0,6,17,3,0,0,4,147,11,0,2,0,223,0,0,5,19,22,1,0,0,2,0,1,3,1,9,1,22,0,5,37,5,29,19,2,4,5,1,1,0,4,0,0,0,10,0,0,1,1,2,11,3,2,2,1,18,4,3,0,0,0,4,0,0,5,0,1,2,0,1,0,0,0,0,53,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0
TCGA-56-8201-01,2115,27,61,25,24,22,19,3,0,12,2,9,335,67,0,15,0,0,3,0,119,0,22,1,3,9,19,479,0,10,10,1,25,0,29,0,7,13,0,17,0,1,17,2,5,12,0,1,9,0,8,10,0,3,2,45,17,1,10,17,4,222,1,90,3,3,1,7,0,0,2,24,15,0,25,74,5,1,1,14,0,8,5,9,56,0,0,3,4,1,2,0,17,11,1,0,7,5,4,8,1,2,4,2,5,5,1,4,5,5,0,0,623,14,6,0,1,12,10,0,0,3,0,7,1,2,0,0,3,0,1,127,0,71,9,0,0,1,2,19,6,0,2,2,312,0,2,1,0,0,0,0,0,1,0,3,1,1,0,1,0,0,1,3,2,0,0,3,3,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,2,0,2,1,0,1,0,1,0,0,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-56-8304-01,8006,13,164,91,2,21,5,543,0,1,15,714,998,51,59,13,1,185,334,0,30,32,16,32,3,7,25,64,80,34,15,0,0,84,67,0,5,306,1,8,31,3,19,1,6,21,2,24,14,1038,6,1,210,0,4,1,16,0,16,127,32,22,123,21,16,1,1,0,3,1,18,37,28,0,39,2,9,0,20,3,0,28,39,0,25,26,6,5,5,8,1,5,56,12,33,0,5,2,0,6,8,0,1,20,13,7,0,4,26,33,2,5,269,11,4,0,2,2,2,3,0,0,0,4,0,49,3,0,0,0,2,15,1,10,2,0,0,0,4,3,4,0,2,1,681,4,2,0,0,2,37,0,1,2,0,6,4,0,0,0,11,0,0,3,1,187,0,1,1,7,0,2,0,1,1,0,1,0,0,0,0,0,4,15,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,2,0,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0
TCGA-56-8305-01,3738,91,199,71,5,20,16,341,44,15,15,353,850,31,590,11,0,106,151,2,351,122,28,4,1,18,17,238,10,44,20,1,6,26,31,1,9,177,0,9,2,10,51,0,15,25,4,2,30,58,29,20,98,4,5,211,36,23,30,3,3,40,12,23,6,1,11,40,59,6,58,49,18,68,57,5,14,1,16,34,2,29,27,7,23,2,2,2,24,3,21,8,95,2,183,0,12,21,23,0,25,0,10,3,1,24,3,206,11,144,10,3,5365,18,2,1,0,8,0,0,0,8,0,3,25,96,1,0,2,1,3,26,0,22,3,0,0,5,4,0,4,0,4,7,275,0,10,0,35,20,3,2,1,0,0,9,3,1,3,0,8,403,14,0,8,30,3,4,1,0,7,11,0,1,1,5,0,2,1,0,1,5,4,2,1,3,1,0,28,4,0,1,0,0,0,1,0,0,5,11,0,1,1,4,0,0,0,0,9,0,0,0,1,0,0,0,0,0,22,3,0,4,0,0
TCGA-56-8307-01,3512,507,285,108,5,31,36,18,29,4,7,367,270,8,72,8,1,122,32,0,11,0,80,0,2,26,12,205,142,13,80,1,423,26,16,0,18,11,3,3,8,7,89,0,42,22,1,1,17,167,50,100,18,1,23,1,26,1,17,0,0,21,1,101,24,3,100,16,0,0,59,30,100,1,92,13,18,4,1,133,26,45,23,4,62,309,0,6,6,2,0,29,19,2,295,0,74,156,12,1,0,4,5,5,8,18,4,1178,1,7,43,8,455,23,34,0,0,21,17,0,3,1,0,4,0,77,2,1,25,0,1,96,1,5,184,0,0,0,19,0,146,0,5,31,19,0,5,0,27,0,0,0,5,0,1,0,2,1,0,7,2,3,0,0,118,2,5,3,0,2,1,23,0,0,1,0,0,1,1,2,0,0,9,0,0,1,0,8,0,14,2,0,27,15,0,11,1,2,0,0,1,46,0,2,0,1,1,0,0,12,0,0,19,0,0,0,0,0,0,0,0,0,0,0
