Unnamed: 0,CCNB1,ZWINT,PBK,GJB3,CBLC,KPNA2,HOXC13,ATAD2,HOXA10,IQANK1,RHOV,PRKCE,ALDH3B2,LMO7,AKR1B15,ARNTL2,HECW2,FAM83A,TGFBR2,GPT2,PYCR1,SLC9A3R2,RBMS2,BOP1,MYRF,RPS6KA2,PREX2,PPP1R14B,H2AFX,GSDMC,SLC1A1,LIMCH1,GADD45B,UTRN,TMEM100,CD55,TSKU,GPD1L,CITED2,PTPRM,KLK6,ALDH3B1,RECK,MYEOV,CASP14,RHOBTB2,ATP11A,SLC7A11,SYT12,LRRK2,TSPAN4,NCCRP1,DDX11,TMEM125,EEF1A2,C1QTNF6,PLEK2,FBXO32,ARHGAP29,NTN4,CYP24A1,STEAP1,PAX3,C2,DDAH1,KCNQ5,HIST1H2BD,TREM1,FOLR1,LEFTY2,RND1,STEAP4,SEMA3B,MDFI,TBX18,ENPP4,AKAP12,OLFM4,INHA,B3GNT3,LPCAT1,NR4A2,ULBP2,TNNT1,MLPH,COBL,ECEL1,SFTA2,PTGES,ADAMTSL4,SERTM1,B3GNT7,PRDM16,SLC16A4,EPHB2,KLHDC7B,SELE,ABCC2,KRT80,C15orf48,PROK2,RORC,GREM2,HOXA9,TMC5,SLC44A4,CAPN8,ELAVL2,PAEP,MAEL,TFF1,SMOC1,MAPK4,S100P
TCGA-56-5898-01,2308,905,371,3468,6142,4538,326,2178,81,3069,4738,600,7069,4543,73,6963,427,905,4273,1625,1637,2646,2412,4462,352,2705,196,8386,2530,3217,270,3210,2443,4039,213,7662,6380,1360,5632,1092,742,1276,330,31,1,2315,4457,2665,633,4335,1495,6043,1064,2076,372,1531,364,10880,957,2005,33,526,60,1717,698,481,775,674,3014,11,684,2154,950,3426,414,366,973,63,16,2217,13773,547,908,1626,4522,656,12,1678,1029,869,58,1919,286,266,746,124,95,23,6309,172,3,836,45,5,1299,871,865,4,32,15,86,84,65,2327
TCGA-56-6545-01,4551,2994,1273,2260,385,13130,441,5375,189,1674,1716,813,645,7329,317,10358,1019,400,16264,1934,4465,2381,6809,5513,1032,5272,373,5557,3629,2303,619,2894,4721,6090,770,7460,13336,1872,4512,2742,7,1586,1274,46,1138,2387,5043,769,240,3430,2793,381,1910,1096,483,5391,1142,18743,2975,5662,5105,2149,211,2008,1855,95,1839,6212,1141,13,449,1295,678,4611,430,962,2875,142,112,143,13939,462,657,1359,968,505,462,802,5619,1500,70,1481,231,731,4175,773,465,60,1122,410,87,391,275,19,470,476,227,61,15,16,11,36,220,127
TCGA-56-6546-01,6215,7148,1361,209,2773,16833,2178,7360,32,1678,2770,456,172,3848,13,2775,678,430,5029,4298,5526,3484,4187,11396,765,2580,227,7703,8535,116,228,1467,4689,8769,174,4523,5137,2607,5754,1156,14,1757,666,760,7,2517,5367,295,156,3794,4128,2058,1147,1848,16187,2070,1084,2719,1378,4985,3150,926,1,3302,3627,155,884,1751,2400,30,2863,1335,542,2200,16,801,10405,23,58,2069,15919,2849,51,20835,2737,433,7693,1184,1096,886,2,1186,258,529,3663,598,96,33,217,573,8,641,54,35,1380,1873,576,6,171,6327,37,87,56,243
TCGA-56-7221-01,3220,1859,1133,5049,3992,11746,350,2237,272,7166,10369,1272,6723,9456,1427,2901,2728,2748,3017,647,2868,2232,902,5532,338,1339,117,5926,2155,1576,796,1007,799,12890,55,4853,8313,2292,1168,1117,1323,2680,606,2458,209,515,4788,5810,201,1917,442,3114,1922,738,33,582,771,1903,419,1737,650,2306,7,528,4209,1262,858,401,961,28,226,1198,236,2650,2710,560,417,1257,11,1191,9262,1059,558,178,1055,440,2,424,1388,2035,7,803,139,137,268,1904,27,56,6756,348,1,444,18,10,2775,4875,243,3,43,26,39,48,20,2936
TCGA-56-7222-01,4480,3769,1495,3670,1736,19798,116,9872,270,3872,2816,1403,598,4859,272,25994,451,7689,8983,2715,4035,3636,3073,9472,185,2798,166,5992,3298,465,852,1190,1281,6372,19,9527,5283,889,2054,558,161,961,173,528,1506,2414,4853,2479,669,10531,1326,270,2934,564,70,477,2879,4837,513,1753,7579,2105,1,807,1064,1870,753,986,830,66,624,1094,1769,1642,4,319,3534,1516,12,3720,10213,3022,160,1639,1463,137,5,703,7419,1252,0,2576,148,460,6372,2487,408,597,1871,791,15,621,7,6,1127,4399,550,155,34,0,13,56,19,3183
TCGA-56-7223-01,8030,6860,2177,217,2029,23323,508,8461,117,5680,997,1784,4026,3961,729,1292,725,77,3648,9870,19062,1187,1818,3601,1707,1539,1505,5390,3255,229,151,1502,893,14832,49,2646,18421,1187,1652,2412,1074,873,440,1054,2,1172,6769,31829,104,245,1454,198,2706,666,26309,2355,294,761,883,952,71,267,170,404,2007,145,5369,171,113,149,174,134,3251,767,112,3354,3772,149,227,535,10867,537,112,3958,2195,1385,1549,113,447,216,26,987,890,417,2230,96,148,33313,3441,69,14,97,196,25,204,422,65,160,293,4,4,1469,58,2327
TCGA-56-7579-01,4848,2914,1037,2906,1514,14146,210,3213,18,7728,5432,1226,12768,4004,8646,4649,491,3365,1335,5285,7861,2342,458,9341,656,884,108,6652,3283,2629,20,214,449,5932,6,3138,10772,1591,1757,738,512,440,283,42,16,278,1654,23143,987,159,549,9743,675,453,256,891,424,1146,461,129,4269,1285,0,414,1633,19,272,262,22,3,51,565,38,2773,17,79,268,16,3,1275,3698,167,1074,120,76,21,9,17,2799,459,2,136,128,73,332,57,351,84,17597,658,22,18,0,5,28,46,9,0,12,0,0,18,0,451
TCGA-56-7582-01,1972,1358,1540,1504,1327,8951,244,5514,308,3404,2478,466,3618,3652,223,5561,493,2927,2416,1656,1600,482,1627,2316,106,1406,135,2128,1469,756,99,882,648,5113,23,6895,10655,660,934,621,229,323,311,215,4,256,2573,11501,143,695,396,333,686,21,478,556,240,2889,681,734,27,763,6,289,295,1008,152,3028,21,1,34,580,187,1147,855,255,922,7,28,221,2946,900,305,829,640,598,57,0,570,207,75,396,83,119,442,115,26,83,3220,289,2,7,3,9,212,23,3,4,2,2,0,266,44,115
TCGA-56-7822-01,1216,1521,482,3360,710,4127,1254,3189,282,2900,2662,489,304,11630,2751,7444,463,58920,14982,843,415,2838,4624,4544,240,1789,235,7355,1330,6601,152,4192,937,3153,223,6335,6550,867,3587,1939,919,1724,305,373,41,1490,3929,3497,982,1137,1064,7613,853,718,96,1593,3287,16716,693,4225,2773,703,6,642,576,94,1076,343,861,33,666,5526,889,2515,323,1203,527,141,17,83,10412,247,7065,776,2102,202,4,490,15104,4137,2,700,113,654,2538,3026,90,191,14501,1070,8,238,86,12,570,994,339,7,11,0,9,25,23,1208
TCGA-56-8201-01,3185,1596,572,1761,2158,8454,574,3263,9,751,912,346,149,2110,127,3496,429,113,5987,205,855,1445,2938,6929,284,2442,102,3767,2209,1315,69,302,2197,2859,55,1672,4231,430,1861,875,67,940,569,198,3,726,3595,142,996,570,2070,56,1221,159,20,3091,1696,14177,4442,464,2795,2017,0,1343,553,19,71,1259,25,1,90,437,32,1987,459,350,2360,83,18,1006,8190,141,423,1598,78,18,23,5,4292,1527,0,601,18,256,1029,590,219,25,259,606,23,41,9,6,78,112,28,5,185,3,2,111,11,564
TCGA-56-8304-01,3546,3021,1040,3553,2845,11654,9,3629,208,3968,2747,531,1977,3710,13,8375,213,3632,874,2224,4433,1908,629,8181,170,365,22,5277,3689,2499,120,206,877,1145,28,2777,3761,2390,1596,386,29,224,73,1117,0,387,950,236,54,411,658,803,1384,169,206,262,567,1029,335,296,372,1896,6,389,403,84,1304,229,177,3,256,477,323,707,362,97,176,1,7,275,2579,218,1390,32,183,77,18,160,362,392,0,218,26,43,147,809,29,12,1204,223,4,27,1,22,236,195,113,1,15,7,9,4,6,493
TCGA-56-8305-01,1698,1061,952,3880,1335,6226,47,2145,339,4333,1963,524,4093,2018,924,1475,314,6138,1864,2700,1675,1406,1097,3706,395,1085,52,4991,3030,720,104,870,2073,4546,92,2951,8510,471,1283,810,2065,244,354,221,333,615,1875,5323,62,642,721,1117,1585,397,2114,1679,1466,4217,273,333,185,422,4,651,409,111,608,683,266,1,212,322,393,2793,613,338,1327,172,78,333,7098,229,1068,2106,926,144,138,143,803,518,23,901,261,124,828,157,344,1242,2269,178,5,67,17,9,182,279,108,0,46,6,37,277,17,3020
TCGA-56-8307-01,4397,2831,1141,7318,2852,8156,39,2916,491,1758,568,932,351,1717,6,4503,284,30,1319,41,3532,1057,1185,4530,1028,1342,74,3101,2337,22,105,649,770,3503,10,1895,3315,512,1589,1376,1,268,143,340,0,580,1798,695,20,485,447,658,5115,657,17,494,3022,1842,1723,1764,210,209,325,286,714,1785,57,735,38,0,282,104,146,1120,492,4674,308,1255,21,393,2820,201,208,143,70,59,85,16,5014,281,0,77,115,232,10171,365,46,60,168,225,8,27,2,146,25,825,33,0,0,0,3,64,415,50
TCGA-56-8308-01,1211,1430,430,3517,2597,5332,85,1664,192,3220,2159,1131,2160,3571,78,10481,524,1993,2420,1441,1802,1552,1919,2303,193,998,133,3509,1370,1548,100,1624,1433,4952,49,5522,6977,581,1610,800,10,377,638,729,1,539,3297,3791,97,1044,745,886,1075,226,56,1133,253,2371,450,1426,55,1704,16,556,693,349,921,303,210,4,264,691,253,1544,669,244,799,7,48,570,2871,523,826,225,597,154,32,115,2042,607,34,606,54,103,346,193,476,72,1890,205,2,104,13,7,194,228,110,11,13,51,5,25,30,409
TCGA-56-8309-01,1292,1218,355,3803,1026,6113,17,1883,99,925,443,1122,546,2840,3,7281,978,57,6791,440,1128,2127,1859,1498,277,4126,143,1631,2005,471,576,1215,1973,5945,382,2161,2286,998,5350,7731,2,1409,368,66,0,2530,3585,390,48,3455,3298,131,1318,693,32,1602,568,4222,1094,14190,27,398,39,1535,1907,289,421,945,1405,3,99,1047,285,742,74,1798,1348,873,17,764,4761,429,275,1330,982,289,38,486,1775,983,1,354,237,457,5120,4434,350,45,117,365,25,346,21,16,534,693,459,121,18,5,101,132,23,140
TCGA-56-8503-01,1424,1214,395,2368,1088,4758,286,2155,92,1403,3410,578,4645,2393,233,2565,420,4131,3696,952,1373,2334,2045,3446,290,3073,114,5347,2623,802,194,741,1760,2048,51,2732,4947,447,1167,1326,1534,747,458,281,1620,473,2965,524,683,583,1782,1396,1445,121,46,2207,487,3650,1043,498,1686,879,12,652,628,178,167,1154,36,20,443,418,475,3215,302,414,1745,542,31,908,3448,536,960,541,232,126,127,7,2486,976,12,376,48,168,2659,2195,577,40,935,739,42,23,131,21,156,192,27,27,33,14,1,66,22,124
TCGA-56-8504-01,4987,2096,905,1375,704,11751,77,3991,277,2147,1981,480,4077,2392,888,1157,607,1718,1918,7165,1577,1298,807,5064,82,1082,54,2127,1334,218,362,856,754,2039,91,1091,5346,1138,593,382,267,403,269,88,7,233,1233,3575,419,296,794,313,1272,79,47,914,1836,2292,255,301,89,1715,1,487,334,293,362,103,63,0,84,69,111,754,99,224,439,45,15,594,2754,274,168,52,355,84,11,29,469,190,1,310,30,105,966,95,67,141,626,91,1,33,1,23,123,112,83,1,12,3,4,8,1,901
TCGA-56-8622-01,300,436,53,4215,2503,1765,1428,820,3,2876,5180,479,4769,1547,786,2259,286,5249,3972,866,1393,2355,1326,4107,100,1409,131,4604,1253,298,95,3790,1405,1492,61,4395,7043,995,2501,1144,1051,645,236,328,151,1100,1480,1417,361,1304,1515,3413,544,872,399,1973,410,10736,577,2496,211,554,1,846,640,129,254,402,1770,6,728,1821,877,4789,510,1110,797,2587,25,148,8425,272,1057,513,1193,173,4,446,2042,1310,0,486,127,135,412,511,80,43,7249,747,2,647,19,9,618,637,558,15,405,2,30,437,171,839
TCGA-56-8623-01,338,387,44,127,212,1710,3,906,8,1165,953,3212,221,26549,7,369,2489,223,24362,617,337,15324,9201,1683,6671,8883,1184,1681,1017,117,4169,26713,32842,12829,2286,31684,1767,5253,21465,9403,8,17922,1881,35,0,7582,14619,275,62,23627,8542,135,1576,7007,26,586,205,1159,5272,9481,203,326,1,4219,4615,38,450,19476,13303,433,14999,13555,5787,1312,12,5140,3714,13,22,340,45439,6721,108,121,14332,3717,10,8010,647,9729,862,5685,1233,1396,639,192,8786,84,1385,193,97,2126,149,4,5111,10974,3356,6,13,11,6,112,582,938
TCGA-56-8624-01,1182,626,171,3252,1361,1030,1523,1486,6,1878,2743,614,19218,1186,103,480,286,1848,3247,5632,475,1786,810,1819,150,1317,256,3137,765,589,111,2521,2028,2315,166,2010,3651,880,2038,2046,388,1160,376,129,3332,1050,2707,147,908,1450,1369,6573,1593,1013,3037,683,609,22384,3242,2547,179,179,7,304,730,95,429,121,1165,16,81,3329,334,1672,12,647,856,13,49,67,3859,552,106,1991,2636,1460,6,595,242,339,1,292,160,162,1186,1960,96,107,8423,36,3,3171,53,3,460,1003,402,22,10,13,9,68,66,434
TCGA-56-8625-01,1691,3440,832,1717,866,5652,81,2821,121,2424,557,818,1633,3413,116,2269,353,930,6475,1224,1697,1543,1610,1950,348,2190,213,2921,2872,276,234,1427,1861,4873,161,1695,3564,975,2446,2299,42,1203,785,85,9,885,4810,312,46,1950,2819,286,1481,315,5615,1549,311,2026,599,577,409,640,5,1586,1499,128,623,1195,338,2,188,487,473,864,28,1207,1195,4,79,506,6696,553,421,1228,725,966,82,126,430,1839,1,1077,162,187,1584,1324,108,41,4195,228,3,184,105,20,270,289,315,7,4,8,1,46,79,412
TCGA-56-8626-01,637,745,111,1251,751,2140,855,1625,262,1885,2250,578,1782,3643,113,1433,683,1984,4345,596,3581,2295,2437,3246,988,3337,245,2679,957,603,620,2388,1104,3234,641,5419,2784,829,3506,1876,134,1632,540,83,375,1871,6447,379,516,3655,1274,204,1502,1286,915,3469,1162,8480,1886,2603,513,323,5,755,1300,198,296,934,1657,7,584,934,1147,2344,447,668,3925,114,92,341,24630,245,830,2272,3124,436,125,1041,1635,1176,30,592,353,390,4399,202,20,43,2230,83,7,532,252,66,754,1012,782,1,18,857,43,1491,277,149
TCGA-56-8628-01,836,666,206,1067,839,1841,91,1793,210,1147,532,1225,305,4640,21,1960,779,103,5512,692,1014,3497,2835,2377,693,2612,365,1544,2772,936,350,2123,2782,4846,535,4378,3558,1077,2666,2506,0,1618,399,34,0,2103,4925,213,594,6081,2175,109,1635,1473,30,1490,742,3418,1320,2361,163,625,15,759,1299,89,323,709,1511,20,995,1374,1486,3136,527,503,1323,12,113,480,16182,411,365,93,1486,344,8,1015,2425,1191,14,1071,272,418,454,443,192,24,2524,186,4,293,31,225,853,1381,649,1,30,7,3,59,193,387
TCGA-56-8629-01,2271,1531,519,2208,2204,7921,287,1457,221,3471,2541,798,6861,1689,212,2006,233,529,3361,1556,2689,1384,1530,3370,580,1433,48,2287,2456,578,76,1033,1622,2270,9,5110,8964,947,1478,613,416,607,410,148,143,366,1071,4193,464,92,823,10,2369,559,3907,4970,898,3686,1109,2582,228,431,17,624,752,115,830,923,213,0,83,111,784,2936,333,1410,1679,525,25,2129,2486,198,834,4584,1873,129,20,5,1282,298,15,891,483,292,6618,1006,7,599,3865,425,4,340,86,15,838,1754,102,0,0,5,0,43,17,789
TCGA-56-A4BW-01,2277,2796,563,2518,1183,5890,161,3137,406,2076,3440,876,4168,2419,319,6953,594,4266,3341,2206,1237,2101,1752,1918,568,1440,72,2535,2028,798,360,910,1337,3486,31,3362,4001,986,896,518,3,287,212,600,33934,399,1188,80,255,400,566,713,3727,273,194,2350,820,3296,508,1589,170,4354,31,427,518,58,1033,562,151,9,341,762,262,1660,1130,438,2159,1542,191,918,3387,347,846,361,2391,294,279,57,1800,435,11,470,822,273,3610,609,78,51,1537,59,2,90,20,35,1719,791,132,39,8,185,4,151,171,1397
TCGA-56-A4BX-01,3604,2461,1083,3293,2468,10339,317,3762,661,10575,7129,1154,5438,9688,512,3387,613,585,1736,1149,3777,1719,1446,6373,190,1032,214,3886,3657,1070,574,1180,436,4188,73,4023,16126,1660,998,1744,30,407,157,93,41,216,6904,6897,50,806,246,1945,1101,92,111,1022,340,3139,542,223,12,3187,66,290,1430,1449,2334,37,1,6,16,115,408,2424,1837,218,138,0,85,2165,3069,574,691,195,90,151,2,2,518,164,27,1020,79,67,422,65,12,55,3881,80,0,9,10,36,46,228,9,3,0,2,0,25,10,1071
TCGA-56-A4BY-01,2169,1422,533,1237,2339,12628,453,5644,238,3763,1617,1288,557,3584,990,1720,587,202,4735,3575,1057,1458,1490,3291,219,1103,264,2927,2297,1121,285,2573,1249,6692,178,5691,8058,1172,1586,1020,7,1914,447,32,33,522,2865,23424,135,1222,674,341,2549,689,42,798,87,5822,970,2197,249,320,16,319,2253,537,297,189,234,20,96,810,501,398,47,554,2090,8,56,1662,2136,1037,66,877,672,596,95,68,257,324,102,1103,196,165,415,100,86,49,3924,62,5,247,32,48,2043,3009,223,1,2,5,20,254,40,339
TCGA-56-A4ZJ-01,872,938,249,2398,1190,1939,194,1358,154,1115,4270,913,1391,6386,380,2748,922,5004,9943,1373,1402,4162,3288,2299,564,5123,466,5343,2126,1181,837,3626,4953,5003,556,7160,4420,1848,7578,2846,6,2252,824,73,4,5416,7074,195,133,10197,3368,307,1394,2357,106,2886,1218,7187,1774,2667,1322,682,5,2194,3359,416,372,1645,3600,18,1951,3413,2082,4844,582,1019,1596,491,28,333,23157,598,1678,228,5202,714,32,2681,582,1871,34,1541,448,614,1929,365,77,32,2525,391,36,1044,180,19,2468,2758,2734,5,7,15,171,130,82,127
TCGA-56-A4ZK-01,1921,1557,542,2060,2761,5174,108,5983,401,9544,8346,552,5315,4139,144,4659,333,899,2023,3593,1880,1424,1219,6146,455,617,62,3136,2792,3746,65,1326,1544,3326,31,2345,5743,930,1100,671,27,900,367,49,0,273,10573,7813,81,555,1242,1043,2041,88,77,1052,135,3763,524,466,281,1130,0,975,1511,217,520,556,19,3,37,134,348,1832,11,320,394,1,98,437,3450,244,530,864,206,221,33,3,620,1024,0,498,36,109,1581,455,141,114,4299,363,10,57,25,31,333,534,6,2,1,1,2,12,3,543
TCGA-56-A5DR-01,3789,3980,745,3986,3536,9226,653,5096,94,4971,6905,603,1389,5274,2372,2521,185,4727,2943,1426,1216,5035,1171,7914,3282,2536,35,8588,6402,1055,95,273,1379,3199,9,1896,10865,1206,1038,360,39,334,236,1470,83,838,1859,6162,1610,317,901,242,1715,227,474,1179,1857,1358,187,962,2241,896,4,451,1179,35,382,307,132,1,300,167,246,1927,3,154,494,10,28,946,6846,784,709,83,105,83,53,44,5617,370,4,648,22,143,6224,1016,156,347,1365,2580,0,43,3,137,142,410,61,6,21,16,2,5,5,4462
TCGA-56-A62T-01,6488,1647,2193,2934,1750,12238,739,4674,6,3664,1884,1149,2259,1378,1188,4767,206,640,3149,3380,5604,1600,2141,8738,812,1418,74,6941,3282,1068,59,2941,889,2303,10,5084,16461,616,1597,2066,1747,469,547,148,2,897,2151,56250,2789,113,1112,445,1505,70,7026,3196,1718,7361,637,2647,191,887,45,736,321,658,2245,2893,5,2,25,135,286,3987,28,1340,2243,0,27,140,5189,141,1081,4157,231,200,25,0,325,1177,193,484,372,90,5736,508,11,112,3474,96,2,10,95,5,142,70,8,124,27,5,0,23,18,907
TCGA-58-8386-01,2904,626,1195,3203,792,10139,342,3674,31,1359,743,707,4999,7037,1182,967,1133,12136,12764,3263,3088,3118,2769,10475,1217,4643,392,8549,1640,2368,779,3872,3308,5343,525,6972,8323,1972,6942,3040,26,2058,463,134,13575,4365,11918,651,35,12876,2622,115,1606,2352,97,893,2715,2256,1852,4088,1051,782,120,1868,1582,63,294,2169,2705,25,2946,3616,1198,3686,3,1236,1989,33,107,274,41882,3155,1435,2475,2066,733,6,2168,365,1497,37,1601,492,343,876,188,86,34,2712,157,27,541,22,2,1459,1343,1444,1,8,1,9,264,151,411
TCGA-58-8387-01,3609,3675,974,1279,1562,10505,75,3354,17,1218,1348,175,456,1164,1,2798,100,727,1053,762,4420,878,683,5021,131,622,42,5167,2356,135,239,141,845,933,37,2475,878,783,1566,336,1,166,156,30,52,100,589,363,3,395,625,52,1498,141,29,368,180,722,920,167,292,1177,6,341,261,205,966,351,83,1,178,155,65,1452,333,344,114,0,49,46,1722,186,169,54,49,12,10,45,1291,63,0,62,10,66,80,165,62,27,667,249,16,15,10,5,60,34,25,21,2,2,0,21,7,102
TCGA-58-8388-01,1455,1317,465,462,771,3864,256,2608,5,2169,487,459,1169,4114,10,698,583,98,4409,1682,1280,1998,1936,2037,938,2126,391,2014,2630,55,227,2004,1086,4750,383,2882,3444,567,2211,4928,1265,760,623,86,3,6292,4734,235,810,3841,2796,15,1641,921,12,1581,451,8185,1074,1531,1989,230,74,918,1627,236,354,364,844,15,560,404,6758,3824,1,365,740,31,116,83,11569,522,136,157,1118,198,322,650,1728,506,21,855,183,304,5861,2623,487,21,126,71,8,296,38,1,418,373,397,144,10,13,3,43,798,158
TCGA-58-8390-01,1995,3601,481,838,257,7915,195,3817,134,1787,2748,649,3403,2501,226,2187,315,675,2708,1385,4459,1780,2861,2743,139,890,209,2803,2549,93,214,1768,821,5263,27,3000,3704,513,2052,1975,52,445,326,82,201,1237,1668,605,447,811,1866,763,2634,246,36,2183,387,1739,1478,2406,1796,1163,248,335,838,253,497,290,117,9,199,95,1141,3703,53,476,1029,297,17,35,5426,500,123,21,618,117,31,38,1641,244,3,258,43,378,820,6736,268,205,2438,528,22,106,46,83,372,447,39,0,2,3,2,43,90,1869
TCGA-58-8391-01,5758,4083,1540,1501,1074,9583,118,2780,206,1929,5278,539,1141,1278,15,5157,1258,4661,2178,4541,2061,1546,856,2665,97,1927,36,3602,6425,742,235,521,332,4161,35,3373,5438,712,777,269,4,141,398,4,3,695,1290,7461,537,492,458,165,1349,142,36,1463,542,1507,739,346,139,3929,1,373,294,476,2229,242,189,0,169,653,367,1255,695,65,228,19,147,91,6058,6025,193,24,274,82,8,53,5686,173,372,178,44,56,2052,60,36,99,195,105,22,86,3,40,341,290,279,0,16,0,2,75,12,77
TCGA-58-8392-01,3353,2336,1152,2147,991,14405,457,4063,464,3458,7060,1025,6266,5934,464,2924,389,827,1561,2634,1067,1080,1437,3518,1259,2085,109,3659,4306,2116,407,1338,1090,4923,96,3832,11305,1063,1258,811,189,261,647,61,2,604,2100,4191,46,1601,636,2246,1858,472,34,1034,1303,1335,345,1178,22,1346,149,583,1552,409,388,196,349,2,388,381,221,1841,740,567,568,31,72,216,4517,511,1895,34,949,185,1,346,3937,279,163,957,99,76,1167,99,152,103,1553,138,11,147,9,56,270,366,290,1,1,6,30,26,16,722
TCGA-58-8393-01,2515,1672,662,831,2658,10195,244,4254,250,4823,4726,872,1060,2168,980,3881,702,11633,6159,650,617,1697,2211,4509,807,2051,144,3249,2379,897,244,2289,1455,3797,301,3217,13466,1029,2405,1813,278,1478,356,812,0,1137,4415,10222,26,4299,1566,108,1786,859,5029,1028,164,11207,1548,4137,153,719,0,1894,645,55,717,720,740,6,621,1106,337,1691,91,1660,746,7,15,3531,7515,698,340,521,1616,350,22,513,507,981,6,884,610,206,1592,546,97,13628,2815,512,22,319,16,46,943,1259,457,0,17,3,1,22,31,141
TCGA-58-A46J-01,5579,4374,2062,1867,2280,19564,172,6767,217,7420,12858,968,1869,3933,3,3413,775,596,5801,1406,8971,4308,2021,11790,199,2182,216,6464,4808,2139,304,1060,5461,2781,632,3615,2456,2005,3195,1463,5,917,333,53,0,1888,2658,371,22,3814,2013,96,3538,1442,17,918,220,3431,2003,1018,1504,2763,35,1271,896,463,793,1156,1712,21,734,926,1078,1549,588,577,1036,16,122,87,14209,1887,314,507,2459,315,10,1513,631,1606,2,680,146,242,994,122,955,22,226,96,40,176,53,28,944,400,1091,0,1,2,24,26,21,794
TCGA-58-A46K-01,2032,1058,725,374,1116,8707,89,1007,169,1984,798,319,2950,1523,1755,2796,195,37,1399,2584,434,388,489,1596,123,617,36,1812,3246,321,58,2321,434,3006,19,895,7859,751,429,395,130,171,226,344,0,229,1160,8142,57,406,281,44,1538,324,317,551,55,655,227,713,235,650,7,229,284,222,105,23,8,7,41,27,91,774,709,822,304,100,17,136,3318,476,94,238,137,266,14,6,257,92,31,220,598,37,592,118,37,14369,897,36,2,24,0,33,61,134,33,5,51,0,0,1409,9,106
TCGA-58-A46L-01,4913,6713,1606,3243,2831,23201,937,8835,187,2990,10455,1428,11448,9836,278,3476,1513,4244,4700,3202,5369,1767,2558,3932,647,2089,265,5294,4099,4365,100,891,1556,11517,58,4178,4253,3006,1459,1585,38,1404,856,657,120,990,4919,1751,157,1011,1712,187,3580,349,258,3089,388,6325,760,2051,353,1456,26,1085,522,135,1271,408,60,5,102,356,254,7914,2158,828,1195,1,115,1121,4909,997,248,757,961,559,136,4,897,1082,31,400,202,404,1080,454,244,126,2510,219,3,92,28,90,541,864,74,4,9,8,12,1088,30,245
TCGA-58-A46M-01,3665,3502,1187,581,2424,12303,54,5439,510,2096,1167,666,863,1906,2090,7139,328,58,1705,2363,3647,707,811,4750,341,732,38,3518,4925,1248,40,176,444,2896,23,3121,8935,1648,539,529,17,344,781,20,0,169,2483,7145,194,197,685,5,2983,10,1234,1129,180,860,387,566,1270,2451,19,832,139,540,1384,211,4,0,38,69,167,881,1241,261,157,414,244,49,3400,264,80,1034,78,45,36,1,811,541,27,376,373,79,579,1093,17,4378,101,127,1,18,7,54,3,33,4,7,8,2,0,7,68,7
TCGA-58-A46N-01,4210,2434,1528,2860,3232,17161,146,3664,486,4641,3945,542,1907,1780,646,8597,299,1677,1334,2987,3079,690,587,6905,111,165,87,3705,5360,4322,57,159,476,3359,2,972,5409,760,528,135,3,89,280,5,34,144,3797,9973,205,288,213,573,2396,41,417,1057,550,1549,170,586,22,706,9,97,590,456,537,98,4,0,46,61,391,979,5,19,123,2,75,104,2889,2209,227,777,34,101,16,1,2568,170,146,334,38,34,1831,103,90,154,535,93,6,7,2,15,13,48,4,1,2,0,0,2364,18,28
TCGA-60-2695-01,7633,7358,1843,30,206,9852,11,8757,185,3258,3130,1019,1107,4463,36,2067,519,203,4145,4309,484,3037,2746,6340,188,2890,284,4582,5943,369,403,2726,3067,5610,430,6142,2142,1009,3686,1142,16,814,522,107,23,1784,5914,396,221,2378,1521,11,7110,1591,137,2190,862,5621,1219,1612,63,217,8,995,4089,341,1739,860,868,21,392,966,647,4411,114,3312,3156,111,43,68,8308,1153,147,193,1350,3056,236,352,188,648,112,1068,73,376,10576,279,227,137,17105,292,22,198,15,22,2096,1587,246,394,4,106,5,4275,966,91
TCGA-60-2696-01,3289,3079,663,6222,1913,5173,181,2576,2,2875,1532,1605,1927,3087,296,3694,792,10967,5882,2200,3734,2291,3890,7201,1114,4424,223,9461,2165,2065,429,1295,4052,2866,577,6065,7085,1791,2475,1006,5,1710,382,840,46,1914,2293,4149,633,2083,4210,577,1633,643,15,5255,6737,6716,1238,4327,8520,2579,1,757,868,305,1048,837,1280,24,1121,2208,505,7844,6,504,2479,242,18,1352,10917,458,1054,2007,2335,240,11,1008,2606,2030,3,850,82,198,3596,595,116,269,12118,2900,166,126,10,4,1753,446,402,1,21,3,0,42,63,2928
TCGA-60-2697-01,1413,947,683,690,613,5691,2,2647,122,1250,1298,1327,953,8270,1633,1834,1205,3108,14972,1409,1883,3700,3532,2888,666,7043,1172,3959,2189,671,943,7084,12608,11428,290,11533,7262,3187,6056,4063,274,2130,927,230,457,7635,14373,2218,613,20418,3057,755,1338,4120,73,1481,592,2344,3429,8117,2450,1239,0,3030,4199,112,783,896,5747,49,18509,29762,1039,1348,92,1980,5295,717,548,708,39067,2676,104,584,4451,1963,497,4614,2264,630,8,1446,736,812,2215,1279,6467,60,691,400,74,1440,120,34,4233,3668,2180,5,86,19,169,1553,172,2730
